date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2002,Raivo Korstnik,767.0,767.0,1960.0,õli lõuend ,1960.0,4582.0,õli lõuend,Õlimaal
2002,Ants Laikmaa,3323.0,5113.0,1920.0,pastell paber ,1920.0,1008.0,pastell,Muu maalitehnika
2002,Paul Liivak,320.0,320.0,1930.0,akvarell paber vm,1930.0,169.0,akvarell,Muu maalitehnika
2002,Natalie Mei,383.0,959.0,1920.0,akvarell paber ,1920.0,858.0,akvarell,Muu maalitehnika
2002,Aarne Miikmaa,2620.0,7414.0,1930.0,õli lõuend ,1930.0,9282.0,õli lõuend,Õlimaal
2002,Hando Mugasto,895.0,1726.0,1928.0,sõeltehnika ,1920.0,1260.0,siiditrükk,Lametrükk
2002,Karl Pärsimägi,2365.0,2876.0,1935.0,värviline monotüüpia paber ,1930.0,1302.0,monotüüpia,Lametrükk
2002,Kristjan Raud,3579.0,3931.0,1938.0,pliiats paber ,1930.0,580.0,pliiats,Joonistustehnika
2002,Martin Taevere,895.0,895.0,1920.0,õli papp ,1920.0,2940.0,õli papp,Õlimaal
2002,Jaan Vahtra,352.0,799.0,1933.0,värviline kuivnõel ,1930.0,182.0,kuivnõel,Sügavtrükk
2002,Roman Nyman,575.0,575.0,1908.0,tušš akvarell vm,1900.0,432.0,akvarell,Muu maalitehnika
2002,Peet Aren,575.0,575.0,1920.0,grafiit värviline pliiats paber vm,1920.0,110.0,grafiit,Joonistustehnika
2002,Eduard Wiiralt,1598.0,1598.0,1938.0,kuivnõel ,1930.0,1152.0,kuivnõel,Sügavtrükk
2002,Hugo Lepik,1534.0,1534.0,1942.0,õli lõuend ,1940.0,7800.0,õli lõuend,Õlimaal
2002,Eduard Kutsar,383.0,831.0,1945.0,õli vineer ,1940.0,792.0,õli vineer,Õlimaal
2002,Ado Vabbe,352.0,352.0,1950.0,pliiats paber ,1950.0,240.0,pliiats,Joonistustehnika
2002,Oskar Raunam,767.0,1214.0,1952.0,akvarell paber vm,1950.0,345.0,akvarell,Muu maalitehnika
2002,Richard Sagrits,959.0,959.0,1952.0,õli kartong ,1950.0,1750.0,õli,Õlimaal
2002,Günther Reindorff,256.0,415.0,1953.0,tušš paber km,1950.0,132.0,tušš,Joonistustehnika
2002,Richard Uutmaa,1150.0,1374.0,1956.0,õli papp ,1950.0,3500.0,õli papp,Õlimaal
2002,Nikolai Kormašov,1853.0,2908.0,1957.0,õli lõuend ,1950.0,7232.0,õli lõuend,Õlimaal
2002,Nikolai Kormašov,1150.0,1150.0,1959.0,õli papp ,1950.0,3500.0,õli papp,Õlimaal
2002,Henn Roode,1470.0,1534.0,1960.0,õli kartong ,1960.0,1776.0,õli,Õlimaal
2002,Valve Janov,511.0,703.0,1960.0,õli papp ,1960.0,2520.0,õli papp,Õlimaal
2002,Aleksander Vardi,895.0,895.0,1965.0,tempera paber ,1960.0,1271.0,tempera,Muu maalitehnika
2002,Ilmar Malin,511.0,639.0,1965.0,õli kartong ,1960.0,2448.0,õli,Õlimaal
2002,Märt Bormeister,383.0,735.0,1966.0,monotüüpia vm,1960.0,2745.0,monotüüpia,Lametrükk
2002,Jüri Arrak,895.0,895.0,1966.0,õli lõuend ,1960.0,2000.0,õli lõuend,Õlimaal
2002,Olav Maran,1023.0,1023.0,1966.0,guašš kartong ,1960.0,2950.0,guašš,Muu maalitehnika
2002,Edgar Valter,1150.0,1917.0,1967.0,õli papp ,1960.0,5888.0,õli papp,Õlimaal
2002,Silvia Jõgever,575.0,575.0,1967.0,tempera paber ,1960.0,2193.0,tempera,Muu maalitehnika
2002,Lembit Sarapuu,447.0,607.0,1970.0,õli lõuend ,1970.0,1645.0,õli lõuend,Õlimaal
2002,Toomas Vint,1534.0,1534.0,1974.0,õli lõuend ,1970.0,2500.0,õli lõuend,Õlimaal
2002,Jaan Elken,3515.0,3515.0,1978.0,õli lõuend ,1970.0,14000.0,õli lõuend,Õlimaal
2003,Edmond Arnold Blumenfeldt,1598.0,2237.0,1941.0,õli lõuend ,1940.0,2530.0,õli lõuend,Õlimaal
2003,Vladimir Bogatkin,1406.0,2908.0,1969.0,õli lõuend ,1960.0,5120.0,õli lõuend,Õlimaal
2003,Märt Bormeister,863.0,863.0,1953.0,õli papp ,1950.0,875.0,õli papp,Õlimaal
2003,Paul Burman,4026.0,4026.0,1920.0,õli papp ,1920.0,6762.0,õli papp,Õlimaal
2003,Julius Gentalen,1086.0,1534.0,1960.0,õli lõuend papp ,1960.0,3050.0,õli papp,Õlimaal
2003,Eerik Haamer,3068.0,4218.0,1948.0,õli lõuend ,1940.0,605875.0,õli lõuend,Õlimaal
2003,Eerik Haamer,2493.0,3803.0,1958.0,süsi akvarell paber ,1950.0,3264.0,akvarell,Muu maalitehnika
2003,Alfred Hirv,7350.0,9683.0,1910.0,õli lõuend ,1910.0,2745.0,õli lõuend,Õlimaal
2003,Alfred Hirv,3707.0,5081.0,1900.0,õli lõuend ,1900.0,980.0,õli lõuend,Õlimaal
2003,Oskar Georg Adolf Hoffmann,3771.0,5816.0,,õli puit ,,165.0,õli puit,Muu
2003,Andrei Jegorov,831.0,2237.0,1930.0,tempera papp ,1930.0,744.0,tempera,Muu maalitehnika
2003,Andrus Johani,2429.0,4090.0,1934.0,akvarell kriit süsi paber ,1930.0,2376.0,akvarell,Muu maalitehnika
2003,Elmar Kits,5560.0,5752.0,1960.0,õli lõuend ,1960.0,24832.0,õli lõuend,Õlimaal
2003,,1150.0,1150.0,1972.0,polüvinüül masoniit ,1970.0,2950.0,polüvinüül masoniit ,Sügavtrükk
2003,Endel Kõks,1342.0,1342.0,1982.0,õli lõuend ,1980.0,1702.0,õli lõuend,Õlimaal
2003,Ants Laikmaa,2684.0,2684.0,1927.0,pastell paber ,1920.0,850.0,pastell,Muu maalitehnika
2003,Valerian Loik,1023.0,1438.0,1970.0,õli lõuend papp ,1970.0,1530.0,õli papp,Õlimaal
2003,Olav Maran,1086.0,1086.0,1973.0,guašš tempera papp ,1970.0,3718.0,tempera,Muu maalitehnika
2003,Hando Mugasto,1406.0,2141.0,1929.0,monotüüpia vm,1920.0,1672.0,monotüüpia,Lametrükk
2003,Konrad Mägi,10098.0,21826.0,1913.0,õli lõuend ,1910.0,4148.0,õli lõuend,Õlimaal
2003,Valdur Ohakas,767.0,767.0,1963.0,õli vineer ,1960.0,1813.0,õli vineer,Õlimaal
2003,Valdur Ohakas,767.0,767.0,1963.0,õli vineer ,1960.0,1813.0,õli vineer,Õlimaal
2003,Henn Roode,1086.0,1182.0,1960.0,õli papp ,1960.0,3752.0,õli papp,Õlimaal
2003,Richard Sagrits,1086.0,2237.0,1958.0,õli papp ,1950.0,1666.0,õli papp,Õlimaal
2003,Richard Uutmaa,1726.0,4793.0,1956.0,õli lõuend ,1950.0,3500.0,õli lõuend,Õlimaal
2003,Ado Vabbe,4346.0,4346.0,1940.0,õli kartong ,1940.0,2322.0,õli,Õlimaal
2003,Voldemar Vaga,959.0,959.0,1939.0,värviline pliiats paber ,1930.0,850.0,pliiats,Joonistustehnika
2003,Aleksander Vardi,3579.0,3579.0,1961.0,õli lõuend ,1960.0,6400.0,õli lõuend,Õlimaal
2003,Johannes Võerahansu,1598.0,1981.0,1923.0,guašš tempera paber ,1920.0,1700.0,tempera,Muu maalitehnika
2003,Johannes Võerahansu,2045.0,4154.0,1936.0,õli lõuend ,1930.0,3312.0,õli lõuend,Õlimaal
2003,Eduard Wiiralt,2748.0,3963.0,1926.0,ofort akvatinta ,1920.0,2686.0,akvatinta,Sügavtrükk
2003,Eduard Wiiralt,1790.0,2333.0,1934.0,pehmelakk ,1930.0,1794.0,pehmelakk,Lametrükk
2003,Andrus Johani,959.0,959.0,1933.0,süsi sangviin seepia vm,1930.0,1326.0,sangviin,Joonistustehnika
2003,Elmar Kits,2301.0,2333.0,1960.0,tempera kartong ,1960.0,3550.0,tempera,Muu maalitehnika
2003,Leonhard Lapin,1598.0,2013.0,1975.0,tušš guašš ,1970.0,3658.0,guašš,Muu maalitehnika
2003,Linda Kits-Mägi,959.0,959.0,,õli kartong ,,1080.0,õli,Õlimaal
2003,Nikolai Kull,1342.0,2844.0,1929.0,õli papp ,1920.0,2385.0,õli papp,Õlimaal
2003,Roman Nyman,1342.0,1694.0,,guašš papp ,,750.0,guašš,Muu maalitehnika
2003,Eduard Wiiralt,2365.0,2365.0,1938.0,pliiats vm,1930.0,2610.0,pliiats,Joonistustehnika
2003,Richard Sagrits,1726.0,2045.0,1956.0,õli kartong ,1950.0,3500.0,õli,Õlimaal
2003,Henn Roode,767.0,1310.0,,õli kartong ,,2048.0,õli,Õlimaal
2003,Valdur Ohakas,575.0,575.0,1970.0,õli kartong ,1970.0,1680.0,õli,Õlimaal
2003,Ilmar Malin,1598.0,1598.0,1984.0,õli lõuend ,1980.0,5200.0,õli lõuend,Õlimaal
2003,Valdur Ohakas,767.0,1150.0,,õli kartong ,,1050.0,õli,Õlimaal
2003,Märt Bormeister,3707.0,4857.0,1952.0,õli lõuend ,1950.0,25155.0,õli lõuend,Õlimaal
2003,Edgar Valter,767.0,1630.0,1970.0,õli kartong ,1970.0,4482.0,õli,Õlimaal
2003,Konstantin Süvalo,1342.0,1342.0,1942.0,õli,1940.0,,õli,Õlimaal
2003,Endel Kõks,1246.0,1566.0,1959.0,segatehnika vm,1950.0,2596.0,segatehnika,Muu
2003,Endel Kõks,2301.0,2556.0,1940.0,õli kartong ,1940.0,1850.0,õli,Õlimaal
2003,Ants Murakin,863.0,1630.0,,õli kartong ,,800.0,õli,Õlimaal
2003,Kristjan Teder,1598.0,3259.0,1958.0,õli lõuend ,1950.0,9396.0,õli lõuend,Õlimaal
2003,Karl Burman,639.0,639.0,1959.0,akvarell vm,1950.0,1218.0,akvarell,Muu maalitehnika
2003,Konrad Mägi,3132.0,3132.0,1911.0,pliiats värvpliiats akvarell paber ,1910.0,713.0,akvarell,Muu maalitehnika
2003,Andrei Jegorov,1246.0,1246.0,,tempera ,,1650.0,tempera,Muu maalitehnika
2003,Paul Liivak,1662.0,1662.0,1930.0,akvarell ,1930.0,4848.0,akvarell,Muu maalitehnika
2003,Karl Burman (seenior),479.0,479.0,1952.0,tušš akvarell ,1950.0,78.0,akvarell,Muu maalitehnika
2003,Kristjan Raud,3323.0,6295.0,1942.0,pliiats ,1940.0,851.0,pliiats,Joonistustehnika
2003,Lepo Mikko,2045.0,2908.0,1968.0,õli lõuend ,1960.0,14162.0,õli lõuend,Õlimaal
2003,Lepo Mikko,1534.0,1534.0,1964.0,õli papp ,1960.0,3381.0,õli papp,Õlimaal
2003,Aleksander Promet,511.0,959.0,1934.0,akvarell vm,1930.0,782.0,akvarell,Muu maalitehnika
2003,Lepo Mikko,927.0,1214.0,1954.0,õli kartong ,1950.0,816.0,õli,Õlimaal
2003,Ilmar Linnat,959.0,959.0,1944.0,õli kartong ,1940.0,1280.0,õli,Õlimaal
2003,Valdemar Väli,1086.0,1278.0,1960.0,õli lõuend ,1960.0,3888.0,õli lõuend,Õlimaal
2003,Johannes Greenberg,1470.0,3068.0,1940.0,õli kartong ,1940.0,408.0,õli,Õlimaal
2003,Johannes Greenberg,4090.0,5241.0,1940.0,õli lõuend ,1940.0,4800.0,õli lõuend,Õlimaal
2004,Evald Okas,1790.0,1790.0,1958.0,õli lõuend ,1950.0,4860.0,õli lõuend,Õlimaal
2004,Elmar Kits,2109.0,2141.0,1964.0,õli papp ,1960.0,3100.0,õli papp,Õlimaal
2004,Endel Kõks,895.0,3228.0,1942.0,õli vineer ,1940.0,414.0,õli vineer,Õlimaal
2004,Endel Kõks,1917.0,1917.0,1979.0,õli lõuend papil ,1970.0,7007.0,õli lõuend,Õlimaal
2004,Endel Kõks,2365.0,4825.0,1959.0,õli lõuend ,1950.0,5265.0,õli lõuend,Õlimaal
2004,Nikolai Kull,1598.0,4250.0,1930.0,õli vineer ,1930.0,2679.0,õli vineer,Õlimaal
2004,Ado Vabbe,2684.0,4026.0,,õli papp vm,,2340.0,õli papp,Õlimaal
2004,Eduard Wiiralt,2684.0,6711.0,1937.0,akvatinta ,1930.0,1824.0,akvatinta,Sügavtrükk
2004,Eduard Wiiralt,2812.0,2812.0,1933.0,kuivnõel ,1930.0,1710.0,kuivnõel,Sügavtrükk
2004,Richard Uutmaa,4154.0,6136.0,1955.0,õli lõuend ,1950.0,9396.0,õli lõuend,Õlimaal
2004,Aleksander Vardi,3963.0,11696.0,1937.0,õli lõuend ,1930.0,2806.0,õli lõuend,Õlimaal
2004,Johannes Võerahansu,2684.0,2812.0,1960.0,õli papp ,1960.0,3337.0,õli papp,Õlimaal
2004,Johannes Võerahansu,1726.0,4474.0,1930.0,õli vineer ,1930.0,2773.0,õli vineer,Õlimaal
2004,Ilmar Malin,1214.0,2876.0,1961.0,õli papp ,1960.0,3381.0,õli papp,Õlimaal
2004,Märt Bormeister,1342.0,2045.0,1958.0,õli lõuend ,1950.0,4450.0,õli lõuend,Õlimaal
2004,Märt Bormeister,1214.0,3259.0,1955.0,õli lõuend ,1950.0,2318.0,õli lõuend,Õlimaal
2004,Eduard Ole,2365.0,4314.0,1942.0,õli papp ,1940.0,2961.0,õli papp,Õlimaal
2004,Ants Murakin,831.0,2237.0,1940.0,õli papp ,1940.0,621.0,õli papp,Õlimaal
2004,Oskar Georg Adolf Hoffmann,2301.0,4793.0,,õli puitplaat ,,286.0,õli puit,Muu
2004,Karl Burman,1534.0,4474.0,1954.0,akvarell paber ,1950.0,5950.0,akvarell,Muu maalitehnika
2004,Raivo Korstnik,1086.0,3515.0,1958.0,õli lõuend ,1950.0,2852.0,õli lõuend,Õlimaal
2004,Konrad Mägi,12463.0,39306.0,1913.0,õli papp ,1910.0,1824.0,õli papp,Õlimaal
2004,Kristjan Raud,4985.0,4985.0,,pliiats paber ,,792.0,pliiats,Joonistustehnika
2004,Juhan Nõmmik,767.0,1630.0,1959.0,akvarell paber vm,1950.0,1170.0,akvarell,Muu maalitehnika
2004,Amandus Adamson,3259.0,9139.0,,õli lõuend ,,1395.0,õli lõuend,Õlimaal
2004,Lepo Mikko,1981.0,3132.0,1971.0,õli lõuend ,1970.0,5980.0,õli lõuend,Õlimaal
2004,Valdemar Väli,1534.0,2237.0,1959.0,õli lõuend ,1950.0,5460.0,õli lõuend,Õlimaal
2004,Herbert Lukk,2237.0,20132.0,1918.0,õli lõuend papp ,1910.0,1496.0,õli papp,Õlimaal
2004,Gerhard Paul Rosen,1598.0,2652.0,,õli lõuend ,,2520.0,õli lõuend,Õlimaal
2004,Siim-Tanel Annus,383.0,383.0,2003.0,akrüül ,2000.0,2400.0,akrüül,Muu maalitehnika
2004,Jüri Arrak,383.0,383.0,2001.0,süsi pastell ,2000.0,4312.0,pastell,Muu maalitehnika
2004,Virge Jõekalda,96.0,224.0,1995.0,kuivnõel,1990.0,,kuivnõel,Sügavtrükk
2004,Eve Kask,179.0,323.0,1989.0,linoollõige ,1980.0,2500.0,linool,Kõrgtrükk
2004,Kadi Kurema,224.0,336.0,1997.0,linoollõige söövitus kuivnõel ,1990.0,3185.0,linool,Kõrgtrükk
2004,Leonhard Lapin,192.0,320.0,1994.0,serigraafia ,1990.0,3196.0,siiditrükk,Lametrükk
2004,Leonhard Lapin,192.0,320.0,1993.0,serigraafia ,1990.0,3216.0,siiditrükk,Lametrükk
2004,(Lauri Sillak) Laurentsius,479.0,671.0,2002.0,õli lõuend ,2000.0,1786.0,õli lõuend,Õlimaal
2004,Ado Lill,288.0,336.0,2003.0,kriit teega kooritud paber ,2000.0,4032.0,kriit,Joonistustehnika
2004,Olav Maran,959.0,959.0,2002.0,õli lõuend ,2000.0,2068.0,õli lõuend,Õlimaal
2004,Jüri Mildeberg,575.0,575.0,2003.0,õli puu ,2000.0,6500.0,õli,Õlimaal
2004,Lemming Nagel,767.0,767.0,2003.0,õli lõuend ,2000.0,7000.0,õli lõuend,Õlimaal
2004,Kaido Ole,1214.0,1214.0,1995.0,akrüül lõuend ,1990.0,24025.0,akrüül,Muu maalitehnika
2004,Maret Olvet,192.0,256.0,2002.0,serigraafia ,2000.0,109725.0,siiditrükk,Lametrükk
2004,Anne Parmasto,256.0,495.0,2003.0,õli paber ,2000.0,3072.0,õli paber,Õlimaal
2004,Illimar Paul,288.0,288.0,2002.0,süsi ,2000.0,5625.0,süsi,Joonistustehnika
2004,Kaljo Põllu,383.0,96.0,1970.0,kuivnõel,1970.0,,kuivnõel,Sügavtrükk
2004,Uno Roosvalt,447.0,447.0,2003.0,õli lõuend ,2000.0,6300.0,õli lõuend,Õlimaal
2004,Andres Tali,128.0,128.0,2002.0,print ,2000.0,3360.0,print ,Muu
2004,Evi Tihemets,96.0,96.0,2002.0,litograafia ,2000.0,2478.0,litograafia,Lametrükk
2004,Vive Tolli,128.0,240.0,1999.0,söövitus ,1990.0,2832.0,söövitus,Sügavtrükk
2004,Andres Tolts,383.0,383.0,1995.0,akrüül lõuend ,1990.0,3500.0,akrüül,Muu maalitehnika
2004,Maris Tuuling,256.0,591.0,2001.0,õli lõuend ,2000.0,4200.0,õli lõuend,Õlimaal
2004,Maria-Kristiina Ulas,575.0,575.0,2003.0,akrüül lõuend ,2000.0,12717.0,akrüül,Muu maalitehnika
2004,Sirja-Liisa Vahtra,383.0,383.0,2002.0,õli lõuend ,2000.0,3575.0,õli lõuend,Õlimaal
2004,Kelli Valk-Kagovere,192.0,304.0,2002.0,litograafia ,2000.0,1610.0,litograafia,Lametrükk
2004,Epp Viires,160.0,224.0,2003.0,õli lõuend ,2000.0,6120.0,õli lõuend,Õlimaal
2004,Valeri Vinogradov,256.0,559.0,2003.0,õli paber ,2000.0,2623.0,õli paber,Õlimaal
2004,Mare Vint,128.0,128.0,1994.0,litograafia ,1990.0,2016.0,litograafia,Lametrükk
2004,Toomas Vint,767.0,959.0,2002.0,õli lõuend ,2000.0,2750.0,õli lõuend,Õlimaal
2004,Evald Okas,3323.0,11057.0,1955.0,õli lõuend ,1950.0,7830.0,õli lõuend,Õlimaal
2004,Evald Okas,831.0,831.0,1937.0,õli vineer ,1930.0,638.0,õli vineer,Õlimaal
2004,August Jansen,2301.0,3515.0,1940.0,õli lõuend ,1940.0,3360.0,õli lõuend,Õlimaal
2004,Andrus Johani,1790.0,1981.0,1929.0,süsi paber vm,1920.0,2436.0,süsi,Joonistustehnika
2004,Elmar Kits,1981.0,1981.0,1948.0,guašš paber ,1940.0,2950.0,guašš,Muu maalitehnika
2004,Elmar Kits,1534.0,1534.0,1942.0,õli vineer ,1940.0,1665.0,õli vineer,Õlimaal
2004,Roman Nyman,3515.0,8500.0,1937.0,õli lõuend ,1930.0,9152.0,õli lõuend,Õlimaal
2004,Eduard Kutsar,1470.0,1470.0,1941.0,õli papp ,1940.0,1080.0,õli papp,Õlimaal
2004,Ado Vabbe,3132.0,3132.0,1959.0,guašš paber ,1950.0,2700.0,guašš,Muu maalitehnika
2004,Richard Sagrits,1023.0,2365.0,1958.0,õli lõuend ,1950.0,1748.0,õli lõuend,Õlimaal
2004,Eduard Wiiralt,2748.0,7222.0,1938.0,pliiats paber ,1930.0,2760.0,pliiats,Joonistustehnika
2004,Oskar Raunam,895.0,895.0,1940.0,õli lõuend ,1940.0,3185.0,õli lõuend,Õlimaal
2004,Eduard Wiiralt,1853.0,2556.0,1928.0,ofort ,1920.0,832.0,ofort,Sügavtrükk
2004,Richard Uutmaa,1981.0,2237.0,1955.0,õli lõuend ,1950.0,5265.0,õli lõuend,Õlimaal
2004,Richard Uutmaa,2493.0,3387.0,1960.0,õli lõuend ,1960.0,6400.0,õli lõuend,Õlimaal
2004,Henn Roode,1150.0,1150.0,1964.0,õli papp ,1960.0,3450.0,õli papp,Õlimaal
2004,Johannes Võerahansu,2429.0,3867.0,1946.0,õli vineer ,1940.0,4307.0,õli vineer,Õlimaal
2004,Edgar Valter,1023.0,1342.0,1967.0,õli paber ,1960.0,5185.0,õli paber,Õlimaal
2004,Konstantin Süvalo,2173.0,7861.0,1920.0,õli lõuend ,1920.0,2592.0,õli lõuend,Õlimaal
2004,Gustav Mägi,1534.0,2013.0,1950.0,õli lõuend ,1950.0,5100.0,õli lõuend,Õlimaal
2004,Konrad Mägi,11632.0,64295.0,1922.0,õli lõuend ,1920.0,3808.0,õli lõuend,Õlimaal
2004,Eerik Haamer,2493.0,2493.0,1950.0,õli masoniit ,1950.0,1472.0,õli masoniit,Õlimaal
2004,Andrei Jegorov,1023.0,1246.0,1926.0,õli papp ,1920.0,308.0,õli papp,Õlimaal
2004,Eerik Haamer,2429.0,2876.0,1948.0,õli lõuend ,1940.0,2530.0,õli lõuend,Õlimaal
2004,Oskar Georg Adolf Hoffmann,2940.0,2940.0,,õli lõuend ,,858.0,õli lõuend,Õlimaal
2004,Karl Burman (seenior),895.0,1086.0,1962.0,akvarell paber vm,1960.0,1518.0,akvarell,Muu maalitehnika
2004,Paul Burman,1790.0,1790.0,1918.0,tempera papp ,1910.0,2112.0,tempera,Muu maalitehnika
2004,Lepo Mikko,1726.0,2780.0,1977.0,õli lõuend ,1970.0,4860.0,õli lõuend,Õlimaal
2004,Eduard Von Gebhardt,9459.0,9459.0,,õli lõuend ,,9120.0,õli lõuend,Õlimaal
2004,Alfred Hirv,7733.0,10897.0,1909.0,õli lõuend ,1900.0,3348.0,õli lõuend,Õlimaal
2004,Alfred Hirv,8117.0,8117.0,,õli lõuend ,,3763.0,õli lõuend,Õlimaal
2005,Toomas Vint,4666.0,4666.0,1979.0,õli lõuend ,1970.0,4690.0,õli lõuend,Õlimaal
2005,Nikolai Kull,1981.0,1981.0,1933.0,pastell papp ,1930.0,1470.0,pastell,Muu maalitehnika
2005,August Jansen,2237.0,3355.0,1942.0,õli vineer ,1940.0,2457.0,õli vineer,Õlimaal
2005,Elmar Kits,3451.0,3451.0,1961.0,õli lõuend ,1960.0,5184.0,õli lõuend,Õlimaal
2005,Elmar Kits,1790.0,1790.0,1954.0,õli lõuend papp ,1950.0,4332.0,õli papp,Õlimaal
2005,Nikolai Kull,3387.0,5081.0,1938.0,õli lõuend ,1930.0,6106.0,õli lõuend,Õlimaal
2005,Valerian Loik,831.0,1502.0,1970.0,õli lõuend ,1970.0,1020.0,õli lõuend,Õlimaal
2005,Ado Vabbe,2748.0,5432.0,1956.0,õli papp ,1950.0,3456.0,õli papp,Õlimaal
2005,Eduard Wiiralt,2940.0,4921.0,1943.0,kuivnõel ,1940.0,2470.0,kuivnõel,Sügavtrükk
2005,Eduard Wiiralt,3132.0,6455.0,1937.0,pehmelakk kuivnõel ,1930.0,1131.0,kuivnõel,Sügavtrükk
2005,Eduard Wiiralt,2045.0,5784.0,1928.0,kuivnõel ,1920.0,1833.0,kuivnõel,Sügavtrükk
2005,Eduard Wiiralt,1150.0,4889.0,1937.0,linoolsügavtrükk,1930.0,,linoolsügavtrükk,Sügavtrükk
2005,Eduard Wiiralt,3132.0,5401.0,1927.0,ofort ,1920.0,1599.0,ofort,Sügavtrükk
2005,Oskar Raunam,1150.0,1150.0,1950.0,õli lõuend papp ,1950.0,1102.0,õli papp,Õlimaal
2005,Richard Uutmaa,4666.0,6711.0,1942.0,õli vineer ,1940.0,5880.0,õli vineer,Õlimaal
2005,Richard Uutmaa,5049.0,6423.0,1939.0,õli masoniit ,1930.0,4941.0,õli masoniit,Õlimaal
2005,Aleksander Vardi,575.0,575.0,1961.0,guašš pliiats paber km,1960.0,154.0,guašš,Muu maalitehnika
2005,Henn Roode,1023.0,1278.0,1967.0,õli papp ,1960.0,1836.0,õli papp,Õlimaal
2005,Eduard Ole,3771.0,4729.0,1942.0,õli lõuend ,1940.0,3250.0,õli lõuend,Õlimaal
2005,Julius Gentalen,4793.0,7989.0,1938.0,õli lõuend ,1930.0,8910.0,õli lõuend,Õlimaal
2005,Endel Kõks,1086.0,2013.0,1971.0,akvarell viltpliiats segatehnika paber vm,1970.0,2867.0,segatehnika,Muu
2005,Endel Kõks,3323.0,4506.0,1968.0,õli lõuend ,1960.0,7098.0,õli lõuend,Õlimaal
2005,Endel Kõks,4090.0,4090.0,1943.0,õli paber ,1940.0,1610.0,õli paber,Õlimaal
2005,Ants Murakin,895.0,895.0,1950.0,segatehnika guašš papp km,1950.0,450.0,segatehnika,Muu
2005,Erich Pehap,1086.0,1086.0,1949.0,õli masoniit ,1940.0,2484.0,õli masoniit,Õlimaal
2005,Tõnis Vint,1662.0,2173.0,1973.0,tušš guašš ,1970.0,1225.0,guašš,Muu maalitehnika
2005,Felix Randel,2429.0,2429.0,1940.0,õli lõuend ,1940.0,6750.0,õli lõuend,Õlimaal
2005,Konrad Mägi,34512.0,41606.0,1921.0,õli lõuend ,1920.0,3886.0,õli lõuend,Õlimaal
2005,Konrad Mägi,24286.0,24286.0,1913.0,õli papp ,1910.0,2000.0,õli papp,Õlimaal
2005,Jaan Grünberg,1086.0,1086.0,1939.0,monotüüpia km,1930.0,1242.0,monotüüpia,Lametrükk
2005,Eerik Haamer,4410.0,4410.0,1956.0,õli lõuend ,1950.0,4224.0,õli lõuend,Õlimaal
2005,Raivo Korstnik,959.0,1438.0,1962.0,õli lõuend ,1960.0,2340.0,õli lõuend,Õlimaal
2005,Ants Laikmaa,5369.0,5369.0,1920.0,pastell vm,1920.0,3283.0,pastell,Muu maalitehnika
2005,Voldemar Kangro-Pool,2940.0,3068.0,1920.0,õli lõuend ,1920.0,7000.0,õli lõuend,Õlimaal
2005,Lepo Mikko,3579.0,4410.0,1942.0,õli lõuend ,1940.0,3050.0,õli lõuend,Õlimaal
2005,Ilmar Linnat,895.0,1023.0,1974.0,tempera õlikriit paber ,1970.0,2301.0,tempera,Muu maalitehnika
2005,Alfred Hirv,7542.0,9267.0,1900.0,õli lõuend ,1900.0,1739.0,õli lõuend,Õlimaal
2005,Jüri Arrak,639.0,639.0,1987.0,söejoonistus ,1980.0,7000.0,joonistus,Joonistustehnika
2005,Vladimir Baciu,383.0,383.0,2004.0,õli lõuend ,2000.0,3000.0,õli lõuend,Õlimaal
2005,Virge Jõekalda,320.0,320.0,2002.0,kuivnõel ,2000.0,6930.0,kuivnõel,Sügavtrükk
2005,Riina Kivirüüt,447.0,447.0,2004.0,õli papp ,2000.0,6076.0,õli papp,Õlimaal
2005,Katrin Koskaru,895.0,895.0,2005.0,õli akrüül lõuend ,2000.0,44000.0,akrüül,Muu maalitehnika
2005,Kadi Kurema,128.0,281.0,2004.0,koloreeritud ofort ülekanne ,2000.0,208.0,ofort,Sügavtrükk
2005,Leonhard Lapin,256.0,320.0,2001.0,ready made kollaaž ,2000.0,1680.0,kollaaž,Muu
2005,Peeter Laurits,575.0,575.0,2001.0,digitrükk ,2000.0,9801.0,digitrükk,Digitrükk
2005,Regina Lukk-Toompere,575.0,575.0,2000.0,akvarell ,2000.0,3500.0,akvarell,Muu maalitehnika
2005,Regina Lukk-Toompere,575.0,575.0,2000.0,akvarell ,2000.0,3500.0,akvarell,Muu maalitehnika
2005,Olav Maran,320.0,1055.0,1961.0,õli paber ,1960.0,2478.0,õli paber,Õlimaal
2005,Jüri Mildeberg,288.0,288.0,2003.0,segatehnika ,2000.0,1170.0,segatehnika,Muu
2005,Peeter Mudist,192.0,524.0,2005.0,värviline linoollõige ,2000.0,88.0,linool,Kõrgtrükk
2005,Maarit Murka,511.0,652.0,2002.0,akrüül lõuend ,2000.0,21450.0,akrüül,Muu maalitehnika
2005,Mall Nukke,959.0,959.0,2005.0,digiprint carborundum akrüül joonistus ,2000.0,14000.0,akrüül,Muu maalitehnika
2005,Tarmo Roosimölder,383.0,831.0,2005.0,õli lõuend ,2000.0,6400.0,õli lõuend,Õlimaal
2005,Mari Roosvalt,256.0,345.0,2001.0,segatehnika ,2000.0,1750.0,segatehnika,Muu
